lat,lon,pm25_annual,side
22.985000610351562,72.41500091552734,50.625,West
22.985000610351562,72.42500305175781,51.45833206176758,West
22.985000610351562,72.43499755859375,52.17499923706055,West
22.985000610351562,72.44499969482422,54.008331298828125,West
22.985000610351562,72.45500183105469,55.5333366394043,West
22.985000610351562,72.46499633789062,56.07499694824219,West
22.985000610351562,72.4749984741211,54.83333206176758,West
22.985000610351562,72.48500061035156,55.94166564941406,West
22.985000610351562,72.49500274658203,58.483333587646484,West
22.985000610351562,72.50499725341797,60.30833053588867,West
22.985000610351562,72.51499938964844,60.358333587646484,West
22.985000610351562,72.5250015258789,59.44999694824219,West
22.985000610351562,72.53500366210938,58.95000076293945,West
22.985000610351562,72.54499816894531,58.9666633605957,West
22.985000610351562,72.55500030517578,59.991668701171875,West
22.985000610351562,72.56500244140625,60.883331298828125,West
22.985000610351562,72.57499694824219,59.85833740234375,East
22.985000610351562,72.58499908447266,59.45833206176758,East
22.985000610351562,72.59500122070312,59.5333366394043,East
22.985000610351562,72.6050033569336,59.18333435058594,East
22.985000610351562,72.61499786376953,58.45833969116211,East
22.985000610351562,72.625,58.22500228881836,East
22.985000610351562,72.63500213623047,58.20833206176758,East
22.985000610351562,72.6449966430664,56.63333511352539,East
22.985000610351562,72.65499877929688,53.241668701171875,East
22.985000610351562,72.66500091552734,51.81666564941406,East
22.985000610351562,72.67500305175781,50.45833969116211,East
22.985000610351562,72.68499755859375,49.03334045410156,East
22.985000610351562,72.69499969482422,48.56666564941406,East
22.985000610351562,72.70500183105469,48.27500534057617,East
22.985000610351562,72.71499633789062,49.233333587646484,East
22.985000610351562,72.7249984741211,50.29166793823242,East
22.985000610351562,72.73500061035156,50.16666793823242,East
22.985000610351562,72.74500274658203,48.80833435058594,East
22.9950008392334,72.40499877929688,50.63333511352539,West
22.9950008392334,72.41500091552734,50.516666412353516,West
22.9950008392334,72.42500305175781,50.983333587646484,West
22.9950008392334,72.43499755859375,52.2833366394043,West
22.9950008392334,72.44499969482422,53.625,West
22.9950008392334,72.45500183105469,55.04167175292969,West
22.9950008392334,72.46499633789062,55.31666564941406,West
22.9950008392334,72.4749984741211,55.0583381652832,West
22.9950008392334,72.48500061035156,55.39999771118164,West
22.9950008392334,72.49500274658203,57.4416618347168,West
22.9950008392334,72.50499725341797,59.4666633605957,West
22.9950008392334,72.51499938964844,60.18333435058594,West
22.9950008392334,72.5250015258789,59.85833740234375,West
22.9950008392334,72.53500366210938,60.374996185302734,West
22.9950008392334,72.54499816894531,59.47500228881836,West
22.9950008392334,72.55500030517578,58.141666412353516,West
22.9950008392334,72.56500244140625,58.41667175292969,West
22.9950008392334,72.57499694824219,58.20832824707031,East
22.9950008392334,72.58499908447266,57.82500076293945,East
22.9950008392334,72.59500122070312,57.29166793823242,East
22.9950008392334,72.6050033569336,57.97500228881836,East
22.9950008392334,72.61499786376953,58.04166793823242,East
22.9950008392334,72.625,58.20000076293945,East
22.9950008392334,72.63500213623047,58.5,East
22.9950008392334,72.6449966430664,57.99166488647461,East
22.9950008392334,72.65499877929688,54.81666946411133,East
22.9950008392334,72.66500091552734,52.22500228881836,East
22.9950008392334,72.67500305175781,51.0916633605957,East
22.9950008392334,72.68499755859375,49.374996185302734,East
22.9950008392334,72.69499969482422,48.591670989990234,East
22.9950008392334,72.70500183105469,48.2833366394043,East
22.9950008392334,72.71499633789062,48.7833366394043,East
22.9950008392334,72.7249984741211,49.39999771118164,East
22.9950008392334,72.73500061035156,49.29999923706055,East
22.9950008392334,72.74500274658203,48.008331298828125,East
23.0049991607666,72.40499877929688,49.866668701171875,West
23.0049991607666,72.41500091552734,49.41666793823242,West
23.0049991607666,72.42500305175781,50.116668701171875,West
23.0049991607666,72.43499755859375,51.81666564941406,West
23.0049991607666,72.44499969482422,54.391666412353516,West
23.0049991607666,72.45500183105469,55.88333511352539,West
23.0049991607666,72.46499633789062,56.241668701171875,West
23.0049991607666,72.4749984741211,56.366668701171875,West
23.0049991607666,72.48500061035156,57.0333366394043,West
23.0049991607666,72.49500274658203,58.341670989990234,West
23.0049991607666,72.50499725341797,59.008331298828125,West
23.0049991607666,72.51499938964844,57.85000228881836,West
23.0049991607666,72.5250015258789,59.500003814697266,West
23.0049991607666,72.53500366210938,59.6916618347168,West
23.0049991607666,72.54499816894531,58.92499923706055,West
23.0049991607666,72.55500030517578,56.75,West
23.0049991607666,72.56500244140625,55.83333969116211,West
23.0049991607666,72.57499694824219,55.516666412353516,East
23.0049991607666,72.58499908447266,56.42499923706055,East
23.0049991607666,72.59500122070312,56.75,East
23.0049991607666,72.6050033569336,55.391666412353516,East
23.0049991607666,72.61499786376953,55.10832595825195,East
23.0049991607666,72.625,55.649993896484375,East
23.0049991607666,72.63500213623047,57.091670989990234,East
23.0049991607666,72.6449966430664,56.68333435058594,East
23.0049991607666,72.65499877929688,55.5333366394043,East
23.0049991607666,72.66500091552734,52.408329010009766,East
23.0049991607666,72.67500305175781,51.983333587646484,East
23.0049991607666,72.68499755859375,50.59999465942383,East
23.0049991607666,72.69499969482422,49.141666412353516,East
23.0049991607666,72.70500183105469,48.391666412353516,East
23.0049991607666,72.71499633789062,48.44166564941406,East
23.0049991607666,72.7249984741211,48.88333511352539,East
23.0049991607666,72.73500061035156,48.516666412353516,East
23.0049991607666,72.74500274658203,48.54166793823242,East
23.014999389648438,72.40499877929688,49.875,West
23.014999389648438,72.41500091552734,49.491668701171875,West
23.014999389648438,72.42500305175781,49.72500228881836,West
23.014999389648438,72.43499755859375,51.50833511352539,West
23.014999389648438,72.44499969482422,55.125,West
23.014999389648438,72.45500183105469,57.92499923706055,West
23.014999389648438,72.46499633789062,58.991668701171875,West
23.014999389648438,72.4749984741211,59.42500305175781,West
23.014999389648438,72.48500061035156,59.52499771118164,West
23.014999389648438,72.49500274658203,59.73333740234375,West
23.014999389648438,72.50499725341797,58.141666412353516,West
23.014999389648438,72.51499938964844,56.92500305175781,West
23.014999389648438,72.5250015258789,57.8416633605957,West
